,location_code,location_region_code,postcode,geocode,th_province,en_province,th_district,en_district,th_subdistrict,en_subdistrict,latitude,longitude
2112,103802436,104900003 ,33000,33000,ศรีสะเกษ,Si Sa Ket,อำเภอเมืองศรีสะเกษ,Mueang Si Sa Ket,ตำบลหนองไฮ,Nong Hai,15.005795,104.42596999999999
2113,103801559,104900001 ,33000,33000,ศรีสะเกษ,Si Sa Ket,อำเภอเมืองศรีสะเกษ,Mueang Si Sa Ket,ตำบลหนองแก้ว,Nong Kaeo,15.080651999999999,104.42639
2114,103802438,104900003 ,33000,33000,ศรีสะเกษ,Si Sa Ket,อำเภอเมืองศรีสะเกษ,Mueang Si Sa Ket,ตำบลน้ำคำ,Nam Kham,15.167074,104.340546
2115,103802439,104900003 ,33000,33000,ศรีสะเกษ,Si Sa Ket,อำเภอเมืองศรีสะเกษ,Mueang Si Sa Ket,ตำบลโพธิ์,Pho,15.120445000000002,104.376564
2116,103802440,104900003 ,33000,33000,ศรีสะเกษ,Si Sa Ket,อำเภอเมืองศรีสะเกษ,Mueang Si Sa Ket,ตำบลหมากเขียบ,Mak Khiap,15.047289000000001,104.25748399999999
2117,103802441,104900003 ,33000,33000,ศรีสะเกษ,Si Sa Ket,อำเภอเมืองศรีสะเกษ,Mueang Si Sa Ket,ตำบลหนองไผ่,Nong Phai,15.141023,104.2738
2118,103802443,104900003 ,33190,33190,ศรีสะเกษ,Si Sa Ket,อำเภอยางชุมน้อย,Yang Chum Noi,ตำบลยางชุมน้อย,Yang Chum Noi,15.262201000000001,104.39235
2119,103802444,104900003 ,33190,33190,ศรีสะเกษ,Si Sa Ket,อำเภอยางชุมน้อย,Yang Chum Noi,ตำบลลิ้นฟ้า,Lin Fa,15.180667999999999,104.4204
2120,103802445,104900003 ,33190,33190,ศรีสะเกษ,Si Sa Ket,อำเภอยางชุมน้อย,Yang Chum Noi,ตำบลคอนกาม,Khon Kam,15.222574,104.35835
2121,103802446,104900003 ,33190,33190,ศรีสะเกษ,Si Sa Ket,อำเภอยางชุมน้อย,Yang Chum Noi,ตำบลโนนคูณ,Non Khun,15.300467499999998,104.353836
2122,103802447,104900003 ,33190,33190,ศรีสะเกษ,Si Sa Ket,อำเภอยางชุมน้อย,Yang Chum Noi,ตำบลกุดเมืองฮาม,Kut Mueang Ham,15.23543,104.32382
2123,103800380,104900001 ,33190,33190,ศรีสะเกษ,Si Sa Ket,อำเภอยางชุมน้อย,Yang Chum Noi,ตำบลบึงบอน,Bueng Bon,15.251281,104.443405
2124,103802449,104900003 ,33190,33190,ศรีสะเกษ,Si Sa Ket,อำเภอยางชุมน้อย,Yang Chum Noi,ตำบลยางชุมใหญ่,Yang Chum Yai,15.214429999999998,104.4141
2125,103802451,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลดูน,Dun,15.115134,104.57839
2126,103802452,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลโนนสัง,Non Sang,15.109112,104.64220999999999
2127,103802453,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลหนองหัวช้าง,Nong Hua Chang,15.049399,104.64275
2128,103802350,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลยาง,Yang,15.0445,104.56265
2129,103801659,104900001 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลหนองแวง,Nong Waeng,15.199760999999999,104.659874
2130,103801559,104900001 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลหนองแก้ว,Nong Kaeo,15.154188000000001,104.66394
2131,103802457,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลทาม,Tham,15.236906,104.61726
2132,103802458,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลละทาย,Lathai,15.182148999999999,104.5832
2133,103802459,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลเมืองน้อย,Mueang Noi,15.202117999999999,104.54862
2134,103802460,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลอีปาด,I Pat,15.221744000000001,104.50117
2135,103802461,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลบัวน้อย,Bua Noi,15.164697,104.474915
2136,103800755,104900001 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลหนองบัว,Nong Bua,15.120795999999999,104.5255
2137,103802463,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลดู่,Du,15.091183,104.48879000000001
2138,103802464,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลผักแพว,Phak Phaeo,15.036427,104.50187
2139,103802428,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลจาน,Chan,14.994806,104.51611
2140,103802466,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรารมย์,Kanthararom,ตำบลคำเนียม,Kham Niam,15.067020000000001,104.57985
2141,103802601,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอน้ำเกลี้ยง,Nam Kliang,ตำบลน้ำเกลี้ยง,Nam Kliang,14.916045,104.553024
2142,103802602,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอน้ำเกลี้ยง,Nam Kliang,ตำบลละเอาะ,La-O,14.929775,104.4636
2143,103802603,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอน้ำเกลี้ยง,Nam Kliang,ตำบลตองปิด,Tong Pit,14.973598,104.46214
2144,103802604,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอน้ำเกลี้ยง,Nam Kliang,ตำบลเขิน,Khoen,14.852393,104.578705
2145,103802605,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอน้ำเกลี้ยง,Nam Kliang,ตำบลรุ่งระวี,Rung Rawi,14.887317000000001,104.497925
2146,103802606,104900003 ,33130,33130,ศรีสะเกษ,Si Sa Ket,อำเภอน้ำเกลี้ยง,Nam Kliang,ตำบลคูบ,Khup,14.970351999999998,104.56568
2147,103802468,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลบึงมะลู,Bueng Malu,14.532055999999999,104.71349000000001
2148,103802469,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลกุดเสลา,Kut Salao,14.679395000000001,104.83247
2149,103802470,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลเมือง,Mueang,14.587071,104.66875999999999
2150,103802471,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลสังเม็ก,Sang Mek,14.649560000000001,104.72896999999999
2151,103802472,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลน้ำอ้อม,Nam Om,14.669353,104.65696
2152,103802473,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลละลาย,Lalai,14.443666,104.55096999999999
2153,103802474,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลรุง,Rung,14.482404999999998,104.62861
2154,103802475,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลตระกาจ,Trakat,14.739702,104.610855
2155,103802476,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลจานใหญ่,Chan Yai,14.728878,104.65552
2156,103802477,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลภูเงิน,Phu Ngoen,14.738902,104.5495
2157,103802478,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลชำ,Cham,14.54845,104.57597
2158,103800407,104900001 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลกระแชง,Krachaeng,14.655694,104.56841
2159,103801978,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลโนนสำราญ,Non Samran,14.524137,104.80089
2160,103802481,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลหนองหญ้าลาด,Nong Ya Lat,14.652416,104.618195
2161,103802482,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลเสาธงชัย,Sao Thong Chai,14.452720000000001,104.71363000000001
2162,103802483,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลขนุน,Khanun,14.601042000000001,104.795006
2163,103802484,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลสวนกล้วย,Suan Kluai,14.6944275,104.77613000000001
2164,103802485,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลเวียงเหนือ,Wiang Nuea,14.638542999999999,104.68658
2165,103802486,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลทุ่งใหญ่,Thung Yai,14.593611,104.60157
2166,103802487,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอกันทรลักษ์,Kantharalak,ตำบลภูผาหมอก,Phu Pha Mok,14.452541,104.82976
2167,103802629,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอเบญจลักษ์,Benchalak,ตำบลเสียว,Siao,14.8018,104.692276
2168,103801680,104900001 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอเบญจลักษ์,Benchalak,ตำบลหนองหว้า,Nong Wa,14.755057,104.72237
2169,103801761,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอเบญจลักษ์,Benchalak,ตำบลหนองงูเหลือม,Nong Ngu Lueam,14.839445000000001,104.68014000000001
2170,103802632,104900003 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอเบญจลักษ์,Benchalak,ตำบลหนองฮาง,Nong Hang,14.808044,104.61636
2171,103800988,104900001 ,33110,33110,ศรีสะเกษ,Si Sa Ket,อำเภอเบญจลักษ์,Benchalak,ตำบลท่าคล้อ,Tha Khlo,14.766551000000002,104.783325
2172,103802071,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลกันทรารมย์,Kanthararom,14.717626999999998,104.06604
2173,103802490,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลจะกง,Cha Kong,14.820452,104.25143
2174,103802491,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลใจดี,Chai Di,14.753131,104.15016999999999
2175,103802492,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลดองกำเม็ด,Dong Kammet,14.7735815,104.2002
2176,103802493,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลโสน,Sano,14.657764000000002,104.1037
2177,103802494,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลปรือใหญ่,Prue Yai,14.582335999999998,104.248566
2178,103802495,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลสะเดาใหญ่,Sadao Yai,14.711854999999998,104.26826
2179,103802496,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลตาอุด,Ta Ut,14.668168,104.26847
2180,103802497,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลห้วยเหนือ,Huai Nuea,14.727979999999999,104.2207
2181,103802498,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลห้วยใต้,Huai Tai,14.661957000000001,104.17908
2182,103802499,104900003 ,33140,33140,ศรีสะเกษ,Si Sa Ket,อำเภอขุขันธ์,Khukhan,ตำบลหัวเสือ,Hua Suea,14.833260999999998,104.18594
